year,level,country_code,country_name,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount,perm_excl,perm_excl_rate,fixed_excl,fixed_excl_rate,one_plus_fixed,one_plus_fixed_rate
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,7365,5,0.05,365,4.96,225,3.04
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,28385,30,0.11,1495,5.27,875,3.09
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,14330,25,0.17,1055,7.37,615,4.31
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,14060,5,0.05,440,3.14,260,1.85
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,45015,90,0.2,3375,7.5,2040,4.53
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,22510,75,0.33,2310,10.26,1405,6.24
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,22500,15,0.08,1065,4.74,635,2.82
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Asian_Total,Total,290655,200,0.07,10670,3.67,7660,2.63
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,147690,175,0.12,8740,5.92,6235,4.22
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,142965,25,0.02,1925,1.35,1420,0.99
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Indian,Total,83510,30,0.04,1355,1.62,1045,1.25
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Indian,Male,42685,25,0.06,1130,2.65,860,2.02
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Indian,Female,40825,5,0.01,220,0.54,180,0.45
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Pakistani,Total,111535,115,0.1,6060,5.43,4230,3.79
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,56885,100,0.17,5000,8.79,3460,6.08
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,54650,15,0.03,1055,1.93,770,1.41
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,47310,25,0.05,1920,4.06,1425,3.01
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,23390,20,0.09,1545,6.6,1135,4.86
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,23915,5,0.01,380,1.58,290,1.2
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,48305,30,0.06,1335,2.77,960,1.99
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,24735,30,0.12,1065,4.31,780,3.15
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,23570,x,x,270,1.15,185,0.78
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Black_Total,Total,158095,335,0.21,14235,9,9670,6.12
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,78015,270,0.35,10090,12.94,6650,8.53
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,80080,65,0.08,4140,5.17,3020,3.77
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,43740,160,0.37,5470,12.51,3490,7.97
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,21530,130,0.59,3740,17.38,2315,10.76
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,22210,30,0.14,1730,7.79,1170,5.27
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Black_African,Total,96650,125,0.13,7015,7.26,5040,5.21
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,47630,100,0.21,5105,10.72,3545,7.45
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,49020,25,0.05,1910,3.9,1490,3.04
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,17705,50,0.28,1745,9.86,1145,6.46
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,8850,40,0.45,1245,14.05,785,8.89
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,8855,10,0.11,500,5.67,355,4.02
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Chinese,Total,13290,5,0.04,85,0.65,70,0.53
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,6685,5,0.04,70,1.02,55,0.82
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,6605,x,x,20,0.27,15,0.24
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,44440,55,0.12,2395,5.38,1640,3.69
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,23065,40,0.18,1880,8.15,1260,5.47
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,21375,15,0.06,510,2.4,375,1.76
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,775710,1085,0.14,48900,6.3,31635,4.08
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,390310,850,0.22,35800,9.17,22970,5.88
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,385395,235,0.06,13095,3.4,8665,2.25
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Unclassified,Total,36035,60,0.17,2755,7.65,1610,4.47
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Male,18545,40,0.22,1940,10.45,1150,6.2
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Female,17490,20,0.11,820,4.68,460,2.64
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Nursery,Total,2145,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Male,1030,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Female,1110,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Reception,Total,3940,x,x,15,0.41,10,0.2
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Male,1990,x,x,15,0.75,5,0.35
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Female,1950,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_1,Total,3295,0,0,30,0.94,10,0.36
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Male,1705,0,0,25,1.58,10,0.59
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Female,1590,0,0,5,0.25,x,x
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_2,Total,3010,x,x,40,1.36,15,0.53
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Male,1535,x,x,40,2.67,15,1.04
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Female,1480,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_3,Total,2740,0,0,35,1.24,20,0.73
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Male,1405,0,0,25,1.85,15,1.21
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Female,1330,0,0,10,0.6,5,0.23
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_4,Total,2595,x,x,50,1.85,35,1.31
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Male,1275,x,x,40,3.29,30,2.27
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Female,1320,0,0,5,0.45,5,0.38
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_5,Total,17395,5,0.04,275,1.58,130,0.75
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Male,8940,5,0.06,240,2.7,110,1.25
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Female,8450,x,x,35,0.4,20,0.21
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_6,Total,20310,5,0.03,465,2.28,250,1.23
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Male,10395,5,0.06,425,4.08,225,2.17
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Female,9915,0,0,40,0.39,25,0.24
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_7,Total,523485,345,0.07,24830,4.74,13405,2.56
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Male,265810,295,0.11,20515,7.72,10885,4.1
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Female,257675,55,0.02,4315,1.67,2520,0.98
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_8,Total,536300,690,0.13,39405,7.35,20960,3.91
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Male,272205,535,0.2,29250,10.74,15485,5.69
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Female,264095,155,0.06,10155,3.85,5475,2.07
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_9,Total,550575,1050,0.19,50690,9.21,27410,4.98
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Male,279605,755,0.27,33450,11.96,18315,6.55
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Female,270970,295,0.11,17240,6.36,9095,3.36
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_10,Total,556670,1220,0.22,58475,10.5,31850,5.72
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Male,282260,850,0.3,38740,13.73,21155,7.5
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Female,274410,370,0.13,19735,7.19,10690,3.9
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_11,Total,561095,475,0.08,38670,6.89,24700,4.4
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Male,283510,390,0.14,27725,9.78,17500,6.17
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Female,277585,85,0.03,10945,3.94,7200,2.59
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_12_and_above,Total,426560,40,0.01,1800,0.42,1665,0.39
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Male,204660,35,0.02,1425,0.7,1305,0.64
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Female,221900,5,0,375,0.17,360,0.16
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Unclassified,Total,0,70,.,785,.,595,.
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Male,0,60,.,550,.,410,.
201213,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Female,0,10,.,235,.,185,.
201213,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Eligible,Total,486260,1700,0.35,82975,17.06,42410,8.72
201213,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_NotEligible,Total,2723860,2205,0.08,132560,4.87,78630,2.89
201213,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Unclassified,Total,0,x,.,20,.,15,.
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_Provision_No_SEN,Total,2601715,1400,0.05,95875,3.69,61425,2.36
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,61615,150,0.24,13010,21.11,6095,9.89
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_without_statement,Total,546790,2350,0.43,106675,19.51,53540,9.79
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,24165,30,0.12,3015,12.48,1585,6.56
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,7225,5,0.04,545,7.57,290,4.04
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,53455,160,0.3,10065,18.83,5115,9.57
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,245,0,0,20,8.2,10,3.28
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,14070,55,0.38,2330,16.58,1150,8.16
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,9635,5,0.05,360,3.74,225,2.32
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,300,0,0,25,8.72,10,4.03
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Behavioural_emotional_and_social_difficulties,Total,68530,1085,1.58,40105,58.52,17210,25.11
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,24900,35,0.14,2715,10.9,1425,5.72
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,2185,5,0.18,290,13.28,130,5.96
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,39205,80,0.2,5570,14.21,2775,7.07
201213,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,3830,5,0.1,210,5.54,125,3.32
201213,NATIONAL,E92000001,England,Special,Total,Total,Total,97170,65,0.07,14095,14.51,5630,5.8
201213,NATIONAL,E92000001,England,Special,Gender,Gender_male,Total,69295,55,0.08,12845,18.54,5085,7.34
201213,NATIONAL,E92000001,England,Special,Gender,Gender_female,Total,27875,10,0.03,1250,4.48,545,1.96
201213,NATIONAL,E92000001,England,Special,Age,Age_4_and_under,Total,5715,0,0,5,0.05,x,x
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Male,3880,0,0,5,0.08,x,x
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Female,1835,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,Special,Age,Age_5,Total,3680,0,0,10,0.24,5,0.19
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Male,2650,0,0,10,0.34,5,0.26
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Female,1030,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,Special,Age,Age_6,Total,4020,0,0,50,1.19,25,0.6
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Male,2860,0,0,45,1.64,25,0.8
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Female,1165,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,Special,Age,Age_7,Total,4710,0,0,135,2.91,70,1.47
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Male,3400,0,0,130,3.88,65,1.91
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Female,1310,0,0,5,0.38,5,0.31
201213,NATIONAL,E92000001,England,Special,Age,Age_8,Total,5060,x,x,210,4.15,105,2.08
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Male,3660,x,x,205,5.55,100,2.7
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Female,1400,0,0,5,0.5,5,0.43
201213,NATIONAL,E92000001,England,Special,Age,Age_9,Total,5535,0,0,440,7.91,210,3.76
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Male,4090,0,0,405,9.86,195,4.72
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Female,1450,0,0,35,2.42,15,1.04
201213,NATIONAL,E92000001,England,Special,Age,Age_10,Total,5960,5,0.07,620,10.38,260,4.36
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Male,4385,5,0.07,565,12.86,240,5.45
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Female,1575,x,x,55,3.49,20,1.33
201213,NATIONAL,E92000001,England,Special,Age,Age_11,Total,8825,5,0.05,1430,16.22,540,6.1
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Male,6365,5,0.06,1370,21.56,510,8.01
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Female,2460,0,0,60,2.4,30,1.14
201213,NATIONAL,E92000001,England,Special,Age,Age_12,Total,9395,10,0.1,2330,24.82,870,9.26
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Male,6825,10,0.12,2165,31.72,790,11.55
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Female,2570,x,x,170,6.53,80,3.19
201213,NATIONAL,E92000001,England,Special,Age,Age_13,Total,10100,10,0.12,3395,33.59,1180,11.7
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Male,7400,10,0.14,3105,41.97,1085,14.64
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Female,2700,x,x,290,10.66,100,3.66
201213,NATIONAL,E92000001,England,Special,Age,Age_14,Total,10595,20,0.17,3100,29.24,1220,11.53
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Male,7735,15,0.21,2770,35.82,1080,13.99
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Female,2860,x,x,325,11.44,140,4.9
201213,NATIONAL,E92000001,England,Special,Age,Age_15,Total,10730,10,0.11,2140,19.93,995,9.27
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Male,7845,10,0.14,1900,24.22,880,11.23
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Female,2885,x,x,240,8.28,115,3.95
201213,NATIONAL,E92000001,England,Special,Age,Age_16,Total,5005,x,x,145,2.86,85,1.68
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Male,3225,x,x,100,3.1,60,1.89
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Female,1780,0,0,45,2.42,25,1.29
201213,NATIONAL,E92000001,England,Special,Age,Age_17,Total,4245,x,x,55,1.27,40,0.94
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Male,2700,x,x,45,1.67,35,1.22
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Female,1545,0,0,10,0.58,5,0.45
201213,NATIONAL,E92000001,England,Special,Age,Age_18,Total,3365,x,x,40,1.16,25,0.71
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Male,2135,0,0,25,1.26,20,0.84
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Female,1225,x,x,10,0.98,5,0.49
201213,NATIONAL,E92000001,England,Special,Age,Age_19_and_over,Total,235,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Male,150,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Female,85,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_White_Total,Total,71670,50,0.07,11910,16.61,4765,6.65
201213,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Male,51550,45,0.09,10855,21.05,4305,8.35
